Title,Release Year,Locations,Production Company,Latitude,Longitude,FormattedAddress
The Princess Diaries,2001,Fisherman's Wharf,Walt Disney Pictures,37.8079996,-122.4177434,"Fisherman's Wharf, San Francisco, CA, USA"
The Princess Diaries,2001,Firestation #3 (Brazil Avenue and Athens Street),Walt Disney Pictures,0,0,
The Princess Diaries,2001,Cliff House (1090 Point Lobos Avenue),Walt Disney Pictures,0,0,
The Princess Diaries,2001,Broadway Tunnel (Broadway between Powell and Larkin),Walt Disney Pictures,0,0,
The Princess Diaries,2001,Baker Beach,Walt Disney Pictures,37.7935724,-122.483638,"Baker Beach, San Francisco, CA, USA"
The Princess Diaries,2001,2601 Lyon Street,Walt Disney Pictures,37.794673,-122.446996,"2601 Lyon St, San Francisco, CA 94123, USA"
The Pursuit of Happyness,2006,Glen Park Subway Station,Columbia Pictures Corporation,37.7330628,-122.4338194,"Glen Park Station, 2901 Diamond St, San Francisco, CA 94131, USA"
The Pursuit of Happyness,2006,Glide Memorial Church (434 Ellis St),Columbia Pictures Corporation,0,0,
The Pursuit of Happyness,2006,Candlestick Park (602 Jamestown Ave.),Columbia Pictures Corporation,37.7135308,-122.3861392,"Candlestick Park, 490 Jamestown Ave, San Francisco, CA 94124, USA"
The Pursuit of Happyness,2006,Golden Gate Park Children's Playground,Columbia Pictures Corporation,0,0,
The Right Stuff,1983,"American Can Company (Between Illinois & Kentucky, 20th and 22nd Streets)",The Ladd Company,0,0,
The Right Stuff,1983,Cow Palace,The Ladd Company,0,0,
The Right Stuff,1983,City Hall,The Ladd Company,37.7792597,-122.4192646,"San Francisco City Hall, 1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA"
The Right Stuff,1983,Financial District,The Ladd Company,37.7945742,-122.3999445,"Financial District, San Francisco, CA, USA"
The Rock,1996,Palace of Fine Arts (3301 Lyon Street),Hollywood Pictures,0,0,
The Rock,1996,The San Francisco Bay,Hollywood Pictures,37.7749295,-122.4194155,"San Francisco, CA, USA"
The Rock,1996,New Russian Hill Market (1198 Pacific Avenue at Jones),Hollywood Pictures,0,0,
The Wedding Planner,2001,City Hall,Columbia Pictures,37.7792597,-122.4192646,"San Francisco City Hall, 1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA"
The Rock,1996,"Fairmont Hotel (950 Mason Street, Nob Hill)",Hollywood Pictures,0,0,
The Rock,1996,Coit Tower,Hollywood Pictures,37.8023949,-122.4058222,"Coit Tower, 1 Telegraph Hill Blvd, San Francisco, CA 94133, USA"
The Rock,1996,City Hall,Hollywood Pictures,37.7792597,-122.4192646,"San Francisco City Hall, 1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA"
The Rock,1996,Alcatraz Island,Hollywood Pictures,37.8269775,-122.4229555,"Alcatraz Island, San Francisco, CA 94133, USA"
The Sweetest Thing,2002,Golden Gate National Recreation Area,Columbia Pictures Corp.,37.8345025,-122.5047923,"Golden Gate National Recreation Area, California Hwy 1, San Francisco, CA 94123, USA"
The Ten Commandments,1956,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",Paramount Pictures,0,0,
The Times of Harvey Milk,1984,The Castro,UCLA Film and Television Archive,37.7609082,-122.4350043,"The Castro, San Francisco, CA, USA"
The Towering Inferno,1974,"Bank of America Building (555 California Street, Financial District)",Irwin Allen Productions,0,0,
The Towering Inferno,1974,"San Francisco Fire Station 38 (2150 California Street, Pacific Heights)",Irwin Allen Productions,0,0,
The Towering Inferno,1974,"Hyatt Regency Hotel (5 Embarcadero Center, Financial District)",Irwin Allen Productions,0,0,
The Towering Inferno,1974,Grace Cathedral Episcopal Church (1100 California Street),Irwin Allen Productions,0,0,
The Towering Inferno,1974,Firestation #38 (California & Laguna),Irwin Allen Productions,0,0,
The Towering Inferno,1974,"Fairmont Hotel (950 Mason Street, Nob Hill)",Irwin Allen Productions,0,0,
The Towering Inferno,1974,2898 Vallejo Street,Irwin Allen Productions,37.794231,-122.444878,"2898 Vallejo St, San Francisco, CA 94123, USA"
The Wedding Planner,2001,Grace Cathedral Episcopal Church (1100 California Street),Columbia Pictures,0,0,
The Wedding Planner,2001,"The Music Concourse (Martin Luther King, Jr. Drive, Golden Gate Park)",Columbia Pictures,0,0,
The Wedding Planner,2001,Pleasant Street at Taylor,Columbia Pictures,37.7930065,-122.4127468,"Taylor St & Pleasant St, San Francisco, CA 94108, USA"
The Wedding Planner,2001,Pier 7 (The Embarcadero),Columbia Pictures,37.7993901,-122.3955956,"Pier 7, San Francisco, CA, USA"
The Wedding Planner,2001,Montgomery Street at Union Street,Columbia Pictures,37.8010394,-122.4044855,"Union St & Montgomery St, San Francisco, CA 94133, USA"
The Wedding Planner,2001,Lincoln Park,Columbia Pictures,37.782836,-122.5116181,"USS San Francisco Memorial, San Francisco, CA 94121, USA"
The Wedding Planner,2001,"Japanese Tea Garden (Hagiwara Tea Garden Drive, Golden Gate Park)",Columbia Pictures,0,0,
The Woman In Red,1984,"Postcard Row (Alamo Square, Hayes Valley)",Orion Pictures Corp.,37.7762593,-122.432758,"Painted Ladies, Steiner St, San Francisco, CA 94117, USA"
The Woman In Red,1984,Brocklebank Apartments (1000 Mason Street),Orion Pictures Corp.,37.7931691,-122.4105791,"Brocklebank Apartments, 1000 Mason St, San Francisco, CA 94108, USA"
The Woman In Red,1984,Palace of Fine Arts (3301 Lyon Street),Orion Pictures Corp.,0,0,
The Woman In Red,1984,Montgomery Street at Union Street,Orion Pictures Corp.,37.8010394,-122.4044855,"Union St & Montgomery St, San Francisco, CA 94133, USA"
The Zodiac,2005,,Blackwater Films,0,0,
They Call Me MISTER Tibbs,1970,,Mirisch Corporation,0,0,
Thief of Hearts,1984,,Paramount Pictures,0,0,
Time After Time,1979,Lombard & Laguna Streets (Marina District),Orion Pictures Corp.,37.8004332,-122.4311284,"San Francisco, CA 94123, USA"
Time After Time,1979,Lombard & Fillmore Streets (Marina District),Orion Pictures Corp.,37.7998947,-122.4360847,"San Francisco, CA 94123, USA"
Time After Time,1979,Lombard & Divisadero Streets (Marina District),Orion Pictures Corp.,37.7989556,-122.4426451,"San Francisco, CA 94123, USA"
Time After Time,1979,Lombard & Broderick Streets (Marina District),Orion Pictures Corp.,37.798857,-122.4443557,"San Francisco, CA 94123, USA"
Time After Time,1979,Justin Herman Plaza,Orion Pictures Corp.,0,0,
Time After Time,1979,Intersection of Fulton & 6th Streets (Chinatown),Orion Pictures Corp.,0,0,
Time After Time,1979,Intersection of California & Grant Streets (Richmond District),Orion Pictures Corp.,37.7924638,-122.405954,"California St & Grant Ave, San Francisco, CA 94108, USA"
Time After Time,1979,Hyatt Regency Hotel (5 Embarcadero Center),Orion Pictures Corp.,0,0,
Time After Time,1979,"Huntington Park (California & Taylor Streets, Nob Hill)",Orion Pictures Corp.,37.7921814,-122.4121737,"Huntington Park, California St & Taylor St, San Francisco, CA 94108, USA"
Time After Time,1979,Golden Gate Park,Orion Pictures Corp.,37.7694208,-122.4862138,"Golden Gate Park, San Francisco, CA 94122, USA"
Time After Time,1979,Golden Gate Bridge,Orion Pictures Corp.,37.8199286,-122.4782551,"Golden Gate Bridge, San Francisco, CA, USA"
Time After Time,1979,"Ghirardelli Square (900 North Point Street, Fisherman's Wharf)",Orion Pictures Corp.,0,0,
Time After Time,1979,Chestnut & Divisadero Streets (Marina District),Orion Pictures Corp.,37.7999844,-122.44287,"Divisadero St & Chestnut St, San Francisco, CA 94123, USA"
Time After Time,1979,California Academy of Sciences (Golden Gate Park),Orion Pictures Corp.,0,0,
Time After Time,1979,Broadway at Osgood Street (North Beach),Orion Pictures Corp.,37.7983316,-122.4030955,"San Francisco, CA 94133, USA"
Time After Time,1979,2340 Francisco Street,Orion Pictures Corp.,37.8010709,-122.4438717,"2340 Francisco St, San Francisco, CA 94123, USA"
Time After Time,1979,Old St. Mary's Church (660 California Street at Grant),Orion Pictures Corp.,0,0,
Time After Time,1979,United Nations Plaza (Civic Center),Orion Pictures Corp.,37.7799923,-122.4137276,"United Nations Plaza, San Francisco, CA 94102, USA"
Time After Time,1979,"SF General Hospital Center (1001 Potrero Avenue, Potrero Hill)",Orion Pictures Corp.,0,0,
Time After Time,1979,Palace of Fine Arts (3301 Lyon Street),Orion Pictures Corp.,0,0,
Time After Time,1979,One Embarcadero Center (Financial District),Orion Pictures Corp.,37.7949973,-122.3994346,"1 Embarcadero Center, San Francisco, CA 94111, USA"
Time After Time,1979,Merchant Exchange (465 California Street at Leidesdorff),Orion Pictures Corp.,0,0,
Time After Time,1979,Marina Green (Marina District),Orion Pictures Corp.,37.8062419,-122.4349436,"Marina Green Triangle, 200 Marina Blvd, San Francisco, CA 94123, USA"
Tin Cup,1996,,Regency Enterprises,0,0,
To the Ends of the Earth,1948,,Kennedy-Buckman Pictures,0,0,
True Believer,1989,,Columbia Pictures Corporation,0,0,
Tucker: The Man and His Dream,1988,City Hall,Lucasfilm,37.7792597,-122.4192646,"San Francisco City Hall, 1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA"
Tweek City,2005,,Tweek City LLC,0,0,
Twisted,2004,"Red's Java House (Pier 30-32, The Embarcadero)",Paramount Pictures,0,0,
Twisted,2004,Piers 30-32,Paramount Pictures,0,0,
Twisted,2004,Pier 39,Paramount Pictures,37.808673,-122.409821,"PIER 39, Beach Street & The Embarcadero, San Francisco, CA 94133, United States"
Twisted,2004,Pier 24,Paramount Pictures,0,0,
Twisted,2004,Mojito (1337-1339 Grant Avenue),Paramount Pictures,0,0,
Twisted,2004,"McCovey Point, China Basin Park (24 Willy Mays Plaza)",Paramount Pictures,0,0,
Twisted,2004,Veterans' War Memorial Building (401 Van Ness Avenue),Paramount Pictures,0,0,
Twisted,2004,,Paramount Pictures,0,0,
Twisted,2004,La Bodega (1332 Grant Avenue at Vallejo),Paramount Pictures,0,0,
Twisted,2004,Vesuvio Cafê© (255 Columbus Avenue),Paramount Pictures,0,0,
Twisted,2004,The Saloon (1232 Grant Avenue),Paramount Pictures,0,0,
Under the Tuscan Sun,2003,Mecca Restaurant (2029 Market Street),Touchstone Pictures,0,0,
Until the End of the World,1991,"Tosca Cafê© (242 Columbus Avenue, North Beach)",Village Roadshow Pictures,0,0,
Vegas in Space,1992,Project Artaud (Florida Street),Troma Entertainment,0,0,
Vegas in Space,1992,Corona Heights Park,Troma Entertainment,37.7653122,-122.4385846,"Corona Heights Park, Roosevelt Way & Museum Way, San Francisco, CA 94114, USA"
Vegas in Space,1992,422 Oak Street at Laguna,Troma Entertainment,37.774738,-122.426386,"422 Oak St, San Francisco, CA 94102, USA"
Vegas in Space,1992,3567 18th Street,Troma Entertainment,37.7616183,-122.4230832,"3567 18th St, San Francisco, CA 94110, USA"
Vegas in Space,1992,Under Highway 101 (near Potrero and Cesar Chavez Streets),Troma Entertainment,0,0,
Vertigo,1958,Palace of Fine Arts (3301 Lyon Street),Alfred J. Hitchcock Productions,0,0,
Vertigo,1958,York Hotel (940 Sutter Street),Alfred J. Hitchcock Productions,0,0,
Vertigo,1958,San Francisco Drydock (20th and Illinois Streets),Alfred J. Hitchcock Productions,0,0,
Vertigo,1958,Park Hill Sanatorium (351 Buena Vista Avenue East),Alfred J. Hitchcock Productions,37.7684046,-122.4414145,"Buena Vista Park, Buena Vista & Haight Street, San Francisco, CA 94117, USA"
Vertigo,1958,Mission San Juan Bautista (2nd & Mariposa Streets),Alfred J. Hitchcock Productions,0,0,
Vertigo,1958,"Mission Dolores (3321 16th Street, Mission District)",Alfred J. Hitchcock Productions,37.7643856,-122.4275673,"3321 16th St, San Francisco, CA 94114, USA"
Vertigo,1958,Gough & Eddy Streets (Western Addition),Alfred J. Hitchcock Productions,37.7824854,-122.4241254,"Gough St & Eddy St, San Francisco, CA 94109, USA"
Vertigo,1958,"Fort Point (Presidio, Golden Gate National Recreation Area)",Alfred J. Hitchcock Productions,37.8105867,-122.4771066,"Fort Point, Long Ave & Marine Dr, San Francisco, CA 94129, USA"
Vertigo,1958,"Fairmont Hotel (950 Mason Street, Nob Hill)",Alfred J. Hitchcock Productions,0,0,
Vertigo,1958,Ernie's Restaurant (847 Montgomery Street),Alfred J. Hitchcock Productions,0,0,
Vertigo,1958,Conservatory of Flowers (Golden Gate Park),Alfred J. Hitchcock Productions,37.772608,-122.4602482,"Conservatory of Flowers, 100 John F Kennedy Dr, San Francisco, CA 94118, USA"
Vertigo,1958,Claude Lane at Bush Street,Alfred J. Hitchcock Productions,37.7907052,-122.4044457,"Bush St & Claude Ln, San Francisco, CA 94108, USA"
Vertigo,1958,"California Palace of the Legion of Honor (34th Avenue & Clement, Lincoln Park)",Alfred J. Hitchcock Productions,0,0,
Vertigo,1958,Brocklebank Apartments (1000 Mason Street),Alfred J. Hitchcock Productions,37.7931691,-122.4105791,"Brocklebank Apartments, 1000 Mason St, San Francisco, CA 94108, USA"
Vertigo,1958,900 Lombard Street,Alfred J. Hitchcock Productions,37.8024756,-122.4166335,"900 Lombard St, San Francisco, CA 94133, USA"
Vertigo,1958,1007 Gough Street,Alfred J. Hitchcock Productions,37.7825474,-122.4241386,"1007 Gough St, San Francisco, CA 94109, USA"
What Dreams May Come,1998,Treasure Island,Polygram Filmed Entertainment,37.8235515,-122.370648,"Treasure Island, San Francisco, CA, USA"
What the Bleep Do We Know,2004,Golden Gate National Recreation Area,Captured Light,37.8345025,-122.5047923,"Golden Gate National Recreation Area, California Hwy 1, San Francisco, CA 94123, USA"
When We Rise,2017,"Women's Building, 3543 18th St.",Film 49 Productions,0,0,
What's Up Doc?,1972,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",Warner Bros. Pictures,0,0,
What's Up Doc?,1972,San Francisco Hilton (333 O'Farrell Street),Warner Bros. Pictures,0,0,
What's Up Doc?,1972,Lombard Street between Hyde and Leavenworth,Warner Bros. Pictures,0,0,
What's Up Doc?,1972,Hyde Street Pier,Warner Bros. Pictures,37.8077692,-122.4209012,"Hyde Street Pier, 2905 Hyde St, San Francisco, CA 94109, USA"
What's Up Doc?,1972,Chinatown,Warner Bros. Pictures,37.7941378,-122.4077914,"Chinatown, San Francisco, CA, USA"
What's Up Doc?,1972,Alta Plaza Park (Steiner Street),Warner Bros. Pictures,37.7911417,-122.4376241,"Alta Plaza Park, Jackson St & Steiner St., San Francisco, CA 94115, USA"
What's Up Doc?,1972,22nd Avenue & Balboa Street (Richmond District),Warner Bros. Pictures,37.7764599,-122.4812627,"Balboa St & 22nd Ave, San Francisco, CA 94121, USA"
When a Man Loves a Woman,1994,Buena Vista Cafê© (2765 Hyde Street),Touchstone Pictures,0,0,
When a Man Loves a Woman,1994,"Victor's Restaurant, The Westin St. Francis Hotel (335 Powell Street)",Touchstone Pictures,0,0,
When a Man Loves a Woman,1994,Spring Valley School (1451 Jackson Street),Touchstone Pictures,37.7939134,-122.418809,"Spring Valley Science School, 1451 Jackson St, San Francisco, CA 94109, USA"
When a Man Loves a Woman,1994,"International Studies Academy (993 Vermont Street, Potrero Hill)",Touchstone Pictures,37.7619724,-122.4010678,"International Studies Academy, 655 De Haro St, San Francisco, CA 94107, USA"
When a Man Loves a Woman,1994,Grant Street at Pacific Avenue,Touchstone Pictures,37.7969097,-122.4068577,"Pacific Ave & Grant Ave, San Francisco, CA 94133, USA"
When a Man Loves a Woman,1994,Cybelle's Pizza (1000 Bush Street),Touchstone Pictures,0,0,
When a Man Loves a Woman,1994,766 Vallejo Street at Stockton Street (North Beach),Touchstone Pictures,37.7987322,-122.4099185,"766 Vallejo St, San Francisco, CA 94133, USA"
When a Man Loves a Woman,1994,1521 Masonic Avenue at Piedmont Street,Touchstone Pictures,37.765892,-122.444467,"1521 Masonic Ave, San Francisco, CA 94117, USA"
When We Rise,2017,City Hall,Film 49 Productions,37.7792597,-122.4192646,"San Francisco City Hall, 1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA"
When We Rise,2017,United Nations Plaza,Film 49 Productions,37.7799923,-122.4137276,"United Nations Plaza, San Francisco, CA 94102, USA"
When We Rise,2017,520 Castro St.,Film 49 Productions,37.7604765,-122.4351507,"520 Castro St, San Francisco, CA 94114, USA"
When We Rise,2017,"Castro Theatre, 429 Castro St.",Film 49 Productions,0,0,
When We Rise,2017,440 Castro St.,Film 49 Productions,37.7618293,-122.4353406,"440 Castro St, San Francisco, CA 94114, USA"
When We Rise,2017,Bay Bridge,Film 49 Productions,37.7982799,-122.3778182,"San Francisco ‰ÛÒ Oakland Bay Bridge, San Francisco, CA, USA"
When We Rise,2017,24th St. between Florida and Alabama,Film 49 Productions,37.7524763,-122.4181458,"24th St Mission Station, 2800 Mission St, San Francisco, CA 94110, USA"
When We Rise,2017,"Harvey Milk Plaza, 17th and Castro",Film 49 Productions,37.7640815,-122.4318162,"Eureka Valley/Harvey Milk Memorial Branch Library, 1 JosÌ© Sarria Court, San Francisco, CA 94114, United States"
When We Rise,2017,"Twin Peaks Bar, 401 Castro",Film 49 Productions,0,0,
When We Rise,2017,Buena Vista Park,Film 49 Productions,37.7684046,-122.4414145,"Buena Vista Park, Buena Vista & Haight Street, San Francisco, CA 94117, USA"
When We Rise,2017,Haight St. at Central,Film 49 Productions,37.7704404,-122.4436739,"Haight St & Central Ave, San Francisco, CA 94117, USA"
When We Rise,2017,"Eureka Arts Center, 4400 20th St.",Film 49 Productions,0,0,
When We Rise,2017,Castro St. between 17th and 18th St.,Film 49 Productions,37.7607048,-122.4350599,"Castro St & 18th St, Castro St, San Francisco, CA 94114, USA"
When We Rise,2017,426 Castro St.,Film 49 Productions,37.7620409,-122.4354446,"426 Castro St, San Francisco, CA 94114, USA"
When We Rise,2017,Powell St. at Market St.,Film 49 Productions,37.7844688,-122.4079864,"Powell St. Station, 899 Market St, San Francisco, CA 94103, USA"
Woman on the Run,1950,Former Hall of Justice (750 Kearny Street at Washington),Fidelity Pictures Corporation,0,0,
